"state","city_key","city"
"KS","piedmont","Piedmont"
"KS","pierceville","Pierceville"
"KS","pilsen","Pilsen"
"KS","piqua","Piqua"
"KS","pittsburg","Pittsburg"
"KS","plains","Plains"
"KS","plainville","Plainville"
"KS","pleasanton","Pleasanton"
"KS","plevna","Plevna"
"KS","pomona","Pomona"
"KS","portis","Portis"
"KS","potwin","Potwin"
"KS","powhattan","Powhattan"
"KS","prairie view","Prairie View"
"KS","prairie village","Prairie Village"
"KS","pratt","Pratt"
"KS","prescott","Prescott"
"KS","preston","Preston"
"KS","pretty prairie","Pretty Prairie"
"KS","princeton","Princeton"
"KS","protection","Protection"
"KS","quenemo","Quenemo"
"KS","quinter","Quinter"
"KS","radium","Radium"
"KS","radley","Radley"
"KS","ramona","Ramona"
"KS","randall","Randall"
"KS","randolph","Randolph"
"KS","ransom","Ransom"
"KS","rantoul","Rantoul"
"KS","raymond","Raymond"
"KS","reading","Reading"
"KS","redfield","Redfield"
"KS","republic","Republic"
"KS","reserve","Reserve"
"KS","rexford","Rexford"
"KS","richfield","Richfield"
"KS","richmond","Richmond"
"KS","riley","Riley"
"KS","ringo","Ringo"
"KS","riverton","Riverton"
"KS","robinson","Robinson"
"KS","rock","Rock"
"KS","roeland park","Roeland Park"
"KS","rolla","Rolla"
"KS","rosalia","Rosalia"
"KS","rose hill","Rose Hill"
"KS","roseland","Roseland"
"KS","rossville","Rossville"
"KS","roxbury","Roxbury"
"KS","rozel","Rozel"
"KS","rush center","Rush Center"
"KS","russell","Russell"
"KS","russell springs","Russell Springs"
"KS","sabetha","Sabetha"
"KS","salina","Salina"
"KS","satanta","Satanta"
"KS","savonburg","Savonburg"
"KS","sawyer","Sawyer"
"KS","scammon","Scammon"
"KS","scandia","Scandia"
"KS","schoenchen","Schoenchen"
"KS","scott city","Scott City"
"KS","scottsville","Scottsville"
"KS","scranton","Scranton"
"KS","sedan","Sedan"
"KS","sedgwick","Sedgwick"
"KS","selden","Selden"
"KS","seneca","Seneca"
"KS","severance","Severance"
"KS","severy","Severy"
"KS","seward","Seward"
"KS","shallow water","Shallow Water"
"KS","sharon","Sharon"
"KS","sharon springs","Sharon Springs"
"KS","shawnee","Shawnee"
"KS","silver lake","Silver Lake"
"KS","silverdale","Silverdale"
"KS","simpson","Simpson"
"KS","smith center","Smith Center"
"KS","smolan","Smolan"
"KS","soldier","Soldier"
"KS","solomon","Solomon"
"KS","somerset","Somerset"
"KS","south haven","South Haven"
"KS","south hutchinson","South Hutchinson"
"KS","south mound","South Mound"
"KS","spearville","Spearville"
"KS","speed","Speed"
"KS","spivey","Spivey"
"KS","spring hill","Spring Hill"
"KS","st. benedict","St. Benedict"
"KS","st. francis","St. Francis"
"KS","st. george","St. George"
"KS","st. john","St. John"
"KS","st. marks","St. Marks"
"KS","st. marys","St. Marys"
"KS","st. paul","St. Paul"
"KS","stafford","Stafford"
"KS","stark","Stark"
"KS","sterling","Sterling"
"KS","stockton","Stockton"
"KS","strong city","Strong City"
"KS","stuttgart","Stuttgart"
"KS","sublette","Sublette"
"KS","summerfield","Summerfield"
"KS","sun city","Sun City"
"KS","susank","Susank"
"KS","sycamore","Sycamore"
"KS","sylvan grove","Sylvan Grove"
"KS","sylvia","Sylvia"
"KS","syracuse","Syracuse"
"KS","talmage","Talmage"
"KS","tampa","Tampa"
"KS","tecumseh","Tecumseh"
"KS","tescott","Tescott"
"KS","thayer","Thayer"
"KS","the highlands","The Highlands"
"KS","timken","Timken"
"KS","tipton","Tipton"
"KS","tonganoxie","Tonganoxie"
"KS","topeka","Topeka"
"KS","toronto","Toronto"
"KS","towanda","Towanda"
"KS","tribune","Tribune"
"KS","troy","Troy"
"KS","turon","Turon"
"KS","tyro","Tyro"
"KS","udall","Udall"
"KS","ulysses","Ulysses"
"KS","uniontown","Uniontown"
"KS","urbana","Urbana"
"KS","utica","Utica"
"KS","valley center","Valley Center"
"KS","valley falls","Valley Falls"
"KS","vassar","Vassar"
"KS","vermillion","Vermillion"
"KS","victoria","Victoria"
"KS","vining","Vining"
"KS","viola","Viola"
"KS","virgil","Virgil"
"KS","wabaunsee","Wabaunsee"
"KS","wakarusa","Wakarusa"
"KS","wakeeney","WaKeeney"
"KS","wakefield","Wakefield"
"KS","waldo","Waldo"
"KS","waldron","Waldron"
"KS","wallace","Wallace"
"KS","walnut","Walnut"
"KS","walton","Walton"
"KS","wamego","Wamego"
"KS","washington","Washington"
"KS","waterville","Waterville"
"KS","wathena","Wathena"
"KS","waverly","Waverly"
"KS","wayside","Wayside"
"KS","webber","Webber"
"KS","weir","Weir"
"KS","welda","Welda"
"KS","wellington","Wellington"
"KS","wells","Wells"
"KS","wellsville","Wellsville"
"KS","weskan","Weskan"
"KS","west mineral","West Mineral"
"KS","westmoreland","Westmoreland"
"KS","westphalia","Westphalia"
"KS","westwood","Westwood"
"KS","westwood hills","Westwood Hills"
"KS","wetmore","Wetmore"
"KS","wheaton","Wheaton"
"KS","white city","White City"
"KS","white cloud","White Cloud"
"KS","whitewater","Whitewater"
"KS","whiting","Whiting"
"KS","wichita","Wichita"
"KS","willard","Willard"
"KS","williamsburg","Williamsburg"
"KS","williamstown","Williamstown"
"KS","willis","Willis"
"KS","willowbrook","Willowbrook"
"KS","wilmore","Wilmore"
"KS","wilroads gardens","Wilroads Gardens"
"KS","wilsey","Wilsey"
"KS","wilson","Wilson"
"KS","winchester","Winchester"
"KS","windom","Windom"
"KS","winfield","Winfield"
"KS","winona","Winona"
"KS","woodbine","Woodbine"
"KS","woodruff","Woodruff"
"KS","woodston","Woodston"
"KS","wright","Wright"
"KS","yale","Yale"
"KS","yates center","Yates Center"
"KS","yoder","Yoder"
"KS","zeandale","Zeandale"
"KS","zenda","Zenda"
"KS","zurich","Zurich"
"KY","adairville","Adairville"
"KY","ages","Ages"
"KY","albany","Albany"
"KY","alexandria","Alexandria"
"KY","allen","Allen"
"KY","allensville","Allensville"
"KY","anchorage","Anchorage"
"KY","annville","Annville"
"KY","anthoston","Anthoston"
"KY","arjay","Arjay"
"KY","arlington","Arlington"
"KY","artemus","Artemus"
"KY","ashland","Ashland"
"KY","auburn","Auburn"
"KY","audubon park","Audubon Park"
"KY","augusta","Augusta"
"KY","auxier","Auxier"
"KY","bancroft","Bancroft"
"KY","bandana","Bandana"
"KY","barbourmeade","Barbourmeade"
"KY","barbourville","Barbourville"
"KY","bardstown","Bardstown"
"KY","bardwell","Bardwell"
"KY","barlow","Barlow"
"KY","beattyville","Beattyville"
"KY","beaver dam","Beaver Dam"
"KY","bedford","Bedford"
"KY","beech grove","Beech Grove"
"KY","beechmont","Beechmont"
"KY","beechwood village","Beechwood Village"
"KY","belfry","Belfry"
"KY","bellefonte","Bellefonte"
"KY","bellemeade","Bellemeade"
"KY","belleview","Belleview"
"KY","bellevue","Bellevue"
"KY","bellewood","Bellewood"
"KY","benham","Benham"
"KY","benton","Benton"
"KY","berea","Berea"
"KY","berry","Berry"
"KY","betsy layne","Betsy Layne"
"KY","big clifty","Big Clifty"
"KY","blackey","Blackey"
"KY","blaine","Blaine"
"KY","blandville","Blandville"
"KY","bloomfield","Bloomfield"
"KY","blue ridge manor","Blue Ridge Manor"
"KY","bonnieville","Bonnieville"
"KY","booneville","Booneville"
"KY","boston","Boston"
"KY","bowling green","Bowling Green"
"KY","bradfordsville","Bradfordsville"
"KY","brandenburg","Brandenburg"
"KY","breckinridge center","Breckinridge Center"
"KY","bremen","Bremen"
"KY","briarwood","Briarwood"
"KY","brodhead","Brodhead"
"KY","broeck pointe","Broeck Pointe"
"KY","bromley","Bromley"
"KY","brooks","Brooks"
"KY","brooksville","Brooksville"
"KY","brownsboro farm","Brownsboro Farm"
"KY","brownsboro village","Brownsboro Village"
"KY","brownsville","Brownsville"
"KY","buckhorn","Buckhorn"
"KY","buckner","Buckner"
"KY","buffalo","Buffalo"
"KY","burgin","Burgin"
"KY","burkesville","Burkesville"
"KY","burlington","Burlington"
"KY","burna","Burna"
"KY","burnside","Burnside"
"KY","butler","Butler"
"KY","cadiz","Cadiz"
"KY","calhoun","Calhoun"
"KY","california","California"
"KY","calvert city","Calvert City"
"KY","camargo","Camargo"
"KY","cambridge","Cambridge"
"KY","campbellsburg","Campbellsburg"
"KY","campbellsville","Campbellsville"
"KY","campton","Campton"
"KY","caneyville","Caneyville"
"KY","cannonsburg","Cannonsburg"
"KY","carlisle","Carlisle"
"KY","carrollton","Carrollton"
"KY","carrsville","Carrsville"
"KY","catlettsburg","Catlettsburg"
"KY","cave city","Cave City"
"KY","cawood","Cawood"
"KY","cayce","Cayce"
"KY","cecilia","Cecilia"
"KY","centertown","Centertown"
"KY","central city","Central City"
"KY","cerulean","Cerulean"
"KY","chaplin","Chaplin"
"KY","clarkson","Clarkson"
"KY","claryville","Claryville"
"KY","clay","Clay"
"KY","clay city","Clay City"
"KY","cleaton","Cleaton"
"KY","clinton","Clinton"
"KY","cloverport","Cloverport"
"KY","coal run village","Coal Run Village"
"KY","cold spring","Cold Spring"
"KY","coldiron","Coldiron"
"KY","coldstream","Coldstream"
"KY","columbia","Columbia"
"KY","columbus","Columbus"
"KY","combs","Combs"
"KY","concord","Concord"
"KY","corbin","Corbin"
"KY","corinth","Corinth"
"KY","corydon","Corydon"
"KY","covington","Covington"
"KY","coxton","Coxton"
"KY","crab orchard","Crab Orchard"
"KY","crayne","Crayne"
"KY","creekside","Creekside"
"KY","crescent springs","Crescent Springs"
"KY","crestview","Crestview"
"KY","crestview hills","Crestview Hills"
"KY","crestwood","Crestwood"
"KY","crittenden","Crittenden"
"KY","crofton","Crofton"
"KY","crossgate","Crossgate"
"KY","cumberland","Cumberland"
"KY","cunningham","Cunningham"
"KY","curdsville","Curdsville"
"KY","cynthiana","Cynthiana"
"KY","danville","Danville"
"KY","dawson springs","Dawson Springs"
"KY","dayton","Dayton"
"KY","dexter","Dexter"
"KY","diablock","Diablock"
"KY","dixon","Dixon"
"KY","doe valley","Doe Valley"
"KY","douglass hills","Douglass Hills"
"KY","dover","Dover"
"KY","drakesboro","Drakesboro"
"KY","druid hills","Druid Hills"
"KY","dry ridge","Dry Ridge"
"KY","dunmor","Dunmor"
"KY","dwale","Dwale"
"KY","earlington","Earlington"
"KY","east bernstadt","East Bernstadt"
"KY","eddyville","Eddyville"
"KY","edgewood","Edgewood"
"KY","edmonton","Edmonton"
"KY","ekron","Ekron"
"KY","elizabethtown","Elizabethtown"
"KY","elizaville","Elizaville"
"KY","elk creek","Elk Creek"
"KY","elkhorn city","Elkhorn City"
"KY","elkton","Elkton"
"KY","elsmere","Elsmere"
"KY","eminence","Eminence"
"KY","emlyn","Emlyn"
"KY","erlanger","Erlanger"
"KY","eubank","Eubank"
"KY","evarts","Evarts"
"KY","ewing","Ewing"
"KY","ezel","Ezel"
"KY","fairfield","Fairfield"
"KY","fairview","Fairview"
"KY","falmouth","Falmouth"
"KY","fancy farm","Fancy Farm"
"KY","farley","Farley"
"KY","farmers","Farmers"
"KY","farmington","Farmington"
"KY","ferguson","Ferguson"
"KY","fincastle","Fincastle"
"KY","flat lick","Flat Lick"
"KY","flatwoods","Flatwoods"
"KY","fleming-neon","Fleming-Neon"
"KY","flemingsburg","Flemingsburg"
"KY","florence","Florence"
"KY","fordsville","Fordsville"
"KY","forest hills","Forest Hills"
"KY","fort campbell north","Fort Campbell North"
"KY","fort knox","Fort Knox"
"KY","fort mitchell","Fort Mitchell"
"KY","fort thomas","Fort Thomas"
"KY","fort wright","Fort Wright"
"KY","fountain run","Fountain Run"
"KY","fox chase","Fox Chase"
"KY","francisville","Francisville"
"KY","frankfort","Frankfort"
"KY","franklin","Franklin"
"KY","fredonia","Fredonia"
"KY","freeburn","Freeburn"
"KY","frenchburg","Frenchburg"
"KY","fulton","Fulton"
"KY","gamaliel","Gamaliel"
"KY","garrison","Garrison"
"KY","georgetown","Georgetown"
"KY","germantown","Germantown"
"KY","ghent","Ghent"
"KY","gilbertsville","Gilbertsville"
"KY","glasgow","Glasgow"
"KY","glencoe","Glencoe"
"KY","glenview","Glenview"
"KY","glenview hills","Glenview Hills"
"KY","glenview manor","Glenview Manor"
"KY","goose creek","Goose Creek"
"KY","goshen","Goshen"
"KY","gracey","Gracey"
"KY","grand rivers","Grand Rivers"
"KY","gratz","Gratz"
"KY","graymoor-devondale","Graymoor-Devondale"
"KY","grayson","Grayson"
"KY","green spring","Green Spring"
"KY","greensburg","Greensburg"
"KY","greenup","Greenup"
"KY","greenville","Greenville"
"KY","guthrie","Guthrie"
"KY","hanson","Hanson"
"KY","hardin","Hardin"
"KY","hardinsburg","Hardinsburg"
"KY","hardyville","Hardyville"
"KY","harlan","Harlan"
"KY","harrodsburg","Harrodsburg"
"KY","hartford","Hartford"
"KY","hawesville","Hawesville"
"KY","hazard","Hazard"
"KY","hazel","Hazel"
"KY","hazel green","Hazel Green"
"KY","hebron","Hebron"
"KY","hebron estates","Hebron Estates"
"KY","henderson","Henderson"
"KY","hendron","Hendron"
"KY","heritage creek","Heritage Creek"
"KY","hickman","Hickman"
"KY","hickory","Hickory"
"KY","hickory hill","Hickory Hill"
"KY","high bridge","High Bridge"
"KY","highland heights","Highland Heights"
"KY","hills and dales","Hills and Dales"
"KY","hillview","Hillview"
"KY","hindman","Hindman"
"KY","hiseville","Hiseville"
"KY","hodgenville","Hodgenville"
"KY","hollow creek","Hollow Creek"
"KY","hollyvilla","Hollyvilla"
"KY","hopkinsville","Hopkinsville"
"KY","horse cave","Horse Cave"
"KY","houston acres","Houston Acres"
"KY","hunters hollow","Hunters Hollow"
"KY","hurstbourne","Hurstbourne"
"KY","hurstbourne acres","Hurstbourne Acres"
"KY","hustonville","Hustonville"
"KY","hyden","Hyden"
"KY","independence","Independence"
"KY","indian hills","Indian Hills"
"KY","inez","Inez"
"KY","ironville","Ironville"
"KY","irvine","Irvine"
"KY","irvington","Irvington"
"KY","island","Island"
"KY","jackson","Jackson"
"KY","jamestown","Jamestown"
"KY","jeff","Jeff"
"KY","jeffersontown","Jeffersontown"
"KY","jeffersonville","Jeffersonville"
"KY","jenkins","Jenkins"
"KY","junction city","Junction City"
"KY","keene","Keene"
"KY","kenton vale","Kenton Vale"
"KY","kenvir","Kenvir"
"KY","kevil","Kevil"
"KY","kingsley","Kingsley"
"KY","knottsville","Knottsville"
"KY","kuttawa","Kuttawa"
"KY","la center","La Center"
"KY","la grange","La Grange"
"KY","lafayette","LaFayette"
"KY","lakeside park","Lakeside Park"
"KY","lakeview heights","Lakeview Heights"
"KY","lancaster","Lancaster"
"KY","langdon place","Langdon Place"
"KY","lawrenceburg","Lawrenceburg"
"KY","lebanon","Lebanon"
"KY","lebanon junction","Lebanon Junction"
"KY","ledbetter","Ledbetter"
"KY","leitchfield","Leitchfield"
"KY","lewisburg","Lewisburg"
"KY","lewisport","Lewisport"
"KY","lexington-fayette","Lexington-Fayette"
"KY","liberty","Liberty"
"KY","lincolnshire","Lincolnshire"
"KY","livermore","Livermore"
"KY","livingston","Livingston"
"KY","london","London"
"KY","loretto","Loretto"
"KY","louisa","Louisa"
"KY","louisville","Louisville"
"KY","louisville/jefferson county metro government (balance)","Louisville/Jefferson County metro government (balance)"
"KY","lovelaceville","Lovelaceville"
"KY","lowes","Lowes"
"KY","loyall","Loyall"
"KY","ludlow","Ludlow"
"KY","lynch","Lynch"
"KY","lyndon","Lyndon"
"KY","lynnview","Lynnview"
"KY","maceo","Maceo"
"KY","mackville","Mackville"
"KY","madisonville","Madisonville"
"KY","magnolia","Magnolia"
"KY","manchester","Manchester"
"KY","manitou","Manitou"
"KY","manor creek","Manor Creek"
"KY","marion","Marion"
"KY","marrowbone","Marrowbone"
"KY","martin","Martin"
"KY","maryhill estates","Maryhill Estates"
"KY","masonville","Masonville"
"KY","massac","Massac"
"KY","mayfield","Mayfield"
"KY","mayking","Mayking"
"KY","mays lick","Mays Lick"
"KY","maysville","Maysville"
"KY","maytown","Maytown"
"KY","mccarr","McCarr"
"KY","mcdowell","McDowell"
"KY","mchenry","McHenry"
"KY","mckee","McKee"
"KY","mckinney","McKinney"
"KY","mcroberts","McRoberts"
"KY","meadow vale","Meadow Vale"
"KY","meadowbrook farm","Meadowbrook Farm"
"KY","meadowview estates","Meadowview Estates"
"KY","melbourne","Melbourne"
"KY","mentor","Mentor"
"KY","middlesborough","Middlesborough"
"KY","middletown","Middletown"
"KY","midway","Midway"
"KY","millersburg","Millersburg"
"KY","millstone","Millstone"
"KY","milton","Milton"
"KY","mockingbird valley","Mockingbird Valley"
"KY","monterey","Monterey"
"KY","monticello","Monticello"
"KY","moorland","Moorland"
"KY","morehead","Morehead"
"KY","morganfield","Morganfield"
"KY","morgantown","Morgantown"
"KY","mortons gap","Mortons Gap"
"KY","moseleyville","Moseleyville"
"KY","mount olivet","Mount Olivet"
"KY","mount sterling","Mount Sterling"
"KY","mount vernon","Mount Vernon"
"KY","mount washington","Mount Washington"
"KY","muldraugh","Muldraugh"
"KY","munfordville","Munfordville"
"KY","murray","Murray"
"KY","murray hill","Murray Hill"
"KY","nebo","Nebo"
"KY","new castle","New Castle"
"KY","new haven","New Haven"
"KY","new hope","New Hope"
"KY","newport","Newport"
"KY","nicholasville","Nicholasville"
"KY","norbourne estates","Norbourne Estates"
"KY","north corbin","North Corbin"
"KY","north middletown","North Middletown"
"KY","northfield","Northfield"
"KY","nortonville","Nortonville"
"KY","norwood","Norwood"
"KY","oak grove","Oak Grove"
"KY","oakbrook","Oakbrook"
"KY","oakland","Oakland"
"KY","old brownsboro place","Old Brownsboro Place"
"KY","olive hill","Olive Hill"
"KY","oneida","Oneida"
"KY","onton","Onton"
"KY","orchard grass hills","Orchard Grass Hills"
"KY","owensboro","Owensboro"
"KY","owenton","Owenton"
"KY","owingsville","Owingsville"
"KY","paducah","Paducah"
"KY","paintsville","Paintsville"
"KY","panther","Panther"
"KY","paris","Paris"
"KY","park city","Park City"
"KY","park hills","Park Hills"
"KY","parkway village","Parkway Village"
"KY","pathfork","Pathfork"
"KY","payne gap","Payne Gap"
"KY","pembroke","Pembroke"
"KY","perryville","Perryville"
"KY","petersburg","Petersburg"
"KY","pewee valley","Pewee Valley"
"KY","phelps","Phelps"
"KY","philpot","Philpot"
"KY","pikeville","Pikeville"
"KY","pine knot","Pine Knot"
"KY","pineville","Pineville"
"KY","pioneer village","Pioneer Village"
"KY","pippa passes","Pippa Passes"
"KY","plano","Plano"
"KY","plantation","Plantation"
"KY","pleasant ridge","Pleasant Ridge"
"KY","pleasant view","Pleasant View"
"KY","pleasureville","Pleasureville"
"KY","plum springs","Plum Springs"
"KY","poole","Poole"
"KY","poplar hills","Poplar Hills"
"KY","powderly","Powderly"
"KY","prestonsburg","Prestonsburg"
"KY","prestonville","Prestonville"
"KY","princeton","Princeton"
"KY","prospect","Prospect"
"KY","providence","Providence"
"KY","pryorsburg","Pryorsburg"
"KY","rabbit hash","Rabbit Hash"
"KY","raceland","Raceland"
"KY","radcliff","Radcliff"
"KY","ravenna","Ravenna"
"KY","raywick","Raywick"
"KY","reidland","Reidland"
"KY","richlawn","Richlawn"
"KY","richmond","Richmond"
"KY","rineyville","Rineyville"
"KY","river bluff","River Bluff"
"KY","riverwood","Riverwood"
"KY","robards","Robards"
"KY","rochester","Rochester"
"KY","rockholds","Rockholds"
"KY","rockport","Rockport"
"KY","rolling fields","Rolling Fields"
"KY","rolling hills","Rolling Hills"
"KY","rosine","Rosine"
"KY","russell","Russell"
"KY","russell springs","Russell Springs"
"KY","russellville","Russellville"
"KY","ryland heights","Ryland Heights"
"KY","sacramento","Sacramento"
"KY","sadieville","Sadieville"
"KY","salem","Salem"
"KY","salt lick","Salt Lick"
"KY","salvisa","Salvisa"
"KY","salyersville","Salyersville"
"KY","sanders","Sanders"
"KY","sandy hook","Sandy Hook"
"KY","sardis","Sardis"
"KY","science hill","Science Hill"
"KY","scottsville","Scottsville"
"KY","sebree","Sebree"
"KY","sedalia","Sedalia"
"KY","seneca gardens","Seneca Gardens"
"KY","sharpsburg","Sharpsburg"
"KY","shelbyville","Shelbyville"
"KY","shepherdsville","Shepherdsville"
"KY","shively","Shively"
"KY","silver grove","Silver Grove"
"KY","simpsonville","Simpsonville"
"KY","slaughters","Slaughters"
"KY","smithfield","Smithfield"
"KY","smithland","Smithland"
"KY","smiths grove","Smiths Grove"
"KY","somerset","Somerset"
"KY","sonora","Sonora"
"KY","sorgho","Sorgho"
"KY","south carrollton","South Carrollton"
